DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,order_cost,mat_to_prod,sales_price,num_material,salvage_price,purchase_yield,recourse_cost,process_cost,material_cost,num_product,poi_mean,total_budget,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value,problem_dp,solver_dp
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,5,0.000656494,0.152472089,0.3676,1,0.324,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",135.9381485,"(48.7085, 74.1854, 116.3474, 41.6908)",322.1369995,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,6,0.002232298,0.151061545,0.3428,1,0.3012,1,0.24,1,0.132,1,"(20, 20, 20, 20)",135.9381485,"(46.9354, 72.4941, 111.5429, 40.2285)",321.8418522,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,7,0.01383874,0.154434175,0.3428,1,0.3012,1,0.24,1,0.132,1,"(20, 20, 20, 20)",135.9381485,"(48.7487, 73.7401, 104.2818, 34.9711)",319.6679708,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,8,0.00451201,0.15140855,0.3448,1,0.3032,1,0.242,1,0.134,1,"(20, 20, 20, 20)",135.9381485,"(51.1641, 77.6449, 114.4872, 42.1405)",321.414863,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,9,0.010012161,0.151643246,0.3428,1,0.3012,1,0.24,1,0.132,1,"(20, 20, 20, 20)",135.9381485,"(44.8447, 67.2965, 113.5563, 38.7156)",320.3846874,5b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,0,0.014472303,0.175604155,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",233.0020003,"(48.4375, 74.0542, 123.5318, 47.0563)",356.463106,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,1,0.00260586,0.166784013,0.4104,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",210.1985003,"(46.6891, 72.2823, 122.0565, 42.3784)",357.9223099,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,2,0.014535329,0.169819265,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",247.4780003,"(50.1482, 77.0167, 114.3208, 36.7891)",356.4553557,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,3,0.052344246,0.205098673,inf,0,0.4104,1,0.322,1,0.132,1,"(20, 20, 20, 20)",277.3220003,"(48.9103, 73.0304, 97.683, 43.6482)",351.8060328,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,4,0.001674415,0.160222794,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",243.2155003,"(45.4819, 72.2856, 119.1123, 39.0091)",358.0368487,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,5,0.003839582,0.161522856,0.3658,1,0.3222,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",221.0045003,"(46.1156, 70.81, 120.8586, 44.4064)",357.7706004,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,6,0.012057043,0.200048943,0.5354,1,0.4602,1,0.345,1,0.132,1,"(20, 20, 20, 20)",214.4610003,"(44.0843, 69.5376, 119.7499, 47.2905)",356.7601079,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,7,0.007795271,0.176068975,0.435,1,0.3902,1,0.2614,1,0.132,1,"(20, 20, 20, 20)",219.0230003,"(46.2018, 70.8722, 113.0082, 36.9557)",357.2841735,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,8,0.002857798,0.160739466,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",267.4080003,"(47.5251, 73.1861, 113.2815, 41.6541)",357.8913294,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,9,0.009724815,0.181733831,0.487,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",222.8905003,"(45.0109, 69.3733, 112.1756, 45.9143)",357.0468996,9b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,0,0.010459411,0.189026088,0.485,1,0.413,1,0.3038,1,0.148,1,"(20, 20, 20, 20)",236.4213337,"(48.4881, 77.5146, 124.2823, 51.1189)",398.2621882,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,1,0.00027058,0.168835671,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",215.5879337,"(47.307, 76.9627, 121.4884, 44.7109)",399.9021772,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,2,0.006452711,0.170122179,0.3908,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",250.1197337,"(51.877, 79.1504, 121.8998, 40.8147)",398.9071045,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,3,0.007979207,0.172307071,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",278.1313337,"(50.989, 79.827, 117.7408, 48.5609)",398.6614005,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,4,0.003882133,0.166712867,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",246.7167337,"(50.0944, 78.3839, 127.4577, 45.3121)",399.3208635,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,5,0.003263909,0.165642349,0.3656,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",224.8963337,"(50.3962, 76.7016, 124.8776, 47.6243)",399.4203725,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,6,0.004032169,0.172785092,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",218.9909337,"(46.4537, 72.7713, 123.3918, 47.4746)",399.2967138,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,7,0.004877426,0.167445973,0.4106,1,0.322,1,0.2592,1,0.148,1,"(20, 20, 20, 20)",223.9957337,"(50.109, 72.6919, 121.9191, 40.6098)",399.1606617,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,8,0.006791348,0.169056734,0.3906,1,0.3454,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",269.4377337,"(52.1715, 81.9005, 121.3542, 45.6794)",398.8525977,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,9,0.009142596,0.170877779,0.3882,1,0.343,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",228.0567337,"(45.9795, 72.3481, 129.4875, 46.3844)",398.474142,25b,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,0,0.012162658,0.169481285,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",295.6073333,"(49.0654, 76.4166, 126.8952, 54.6628)",500.1914649,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,1,0.001695493,0.160194031,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",252.0397778,"(48.0203, 77.0918, 118.0204, 46.6085)",502.412547,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,2,0.006966955,0.1653278,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",286.8938222,"(51.4436, 78.7788, 122.4765, 46.2594)",501.2939682,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,3,0.002538889,0.168895467,0.4104,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",243.3262667,"(50.1196, 77.0896, 119.6234, 48.8424)",502.2335824,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,4,0.01354613,0.165837946,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",269.4668,"(48.1598, 78.4968, 127.6218, 54.0987)",499.8978988,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,5,0.001841419,0.161010472,0.3906,1,0.3454,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",278.1803111,"(49.6391, 73.4543, 122.5508, 48.4405)",502.3815822,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,6,0.007115969,0.164727402,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",295.6073333,"(46.7877, 73.7765, 125.4044, 52.8393)",501.262348,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,7,0.031730191,0.177571268,0.4456,1,0.3264,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",260.7532889,"(46.8754, 69.9361, 103.5589, 45.3731)",496.0393284,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,8,0.010960674,0.16561895,0.3902,1,0.3448,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",347.8884,"(50.6489, 74.7607, 116.4477, 55.6406)",500.4465201,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,9,0.005656947,0.161273854,0.3676,1,0.3448,1,0.2612,1,0.132,1,"(20, 20, 20, 20)",313.0343556,"(46.2048, 72.1692, 125.9463, 49.6978)",501.5719454,5c,28a
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,0,0.019734505,0.179556629,0.3904,1,0.3452,1,0.2828,1,0.148,1,"(20, 20, 20, 20)",414.6812667,"(47.4809, 76.0296, 123.6168, 53.7706)",528.1473822,9c,28a
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,1,0.004880985,0.162857339,0.3682,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",328.0501444,"(45.3261, 71.7719, 122.1723, 48.0435)",529.9350844,9c,28a
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,2,0.015022822,0.208514119,0.5324,1,0.46,1,0.3704,1,0.148,1,"(20, 20, 20, 20)",416.8808889,"(49.6434, 76.2957, 114.5754, 39.1812)",528.7144589,9c,28a
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,3,0.000626111,0.180879012,0.4796,1,0.4104,1,0.322,1,0.132,1,"(20, 20, 20, 20)",386.0955333,"(46.4279, 74.3486, 116.2611, 45.064)",530.4471816,9c,28a
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,4,0.005126834,0.16194949,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",385.9961667,"(44.8032, 73.765, 111.8061, 43.9348)",529.9054951,9c,28a
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,5,0.004176869,0.167787163,0.3904,1,0.345,1,0.2826,1,0.148,1,"(20, 20, 20, 20)",378.6954111,"(46.77, 71.3193, 120.5741, 49.2017)",530.0198286,9c,28a
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,6,0.054165375,0.230266574,inf,0,0.4608,1,0.3656,1,0.148,1,"(20, 20, 20, 20)",395.764,"(44.8, 65.9682, 99.0385, 51.6554)",524.0034391,9c,28a
