DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,material_cost,mat_to_prod,salvage_price,order_cost,poi_mean,process_cost,purchase_yield,sales_price,total_budget,recourse_cost,num_product,num_material,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp,solver_dp
503,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,1,-0.0222241661138478,0.1454379230000231,0.2,1,0.2,1,0.2,1,0.136,1,8,15
503,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,2,-0.0244034891400791,0.119096207986443,0.2,1,0.2,1,0.2,1,0.136,1,8,15
503,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,3,0.1163946847592927,0.217984393652136,0.2,1,0.168,1,0.168,1,0.136,1,8,15
503,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,4,-0.0110872049138551,0.1704677047818498,0.296,1,0.2,1,0.2,1,0.136,1,8,15
503,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,5,0.0019967816203721,0.1434695954744676,0.2,1,0.2,1,0.2,1,0.136,1,8,15
503,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,6,0.0933910349748939,0.1560631917182834,0.2,1,0.2,1,0.168,1,0.136,1,8,15
503,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,7,0.0194424988366,0.1879248772714071,0.42,1,0.264,1,0.2,1,0.168,1,8,15
503,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,8,0.0251556453975396,0.1774001926719987,0.2,1,0.2,1,0.168,1,0.136,1,8,15
503,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,9,0.0177868463039711,0.1553555606251701,0.42,1,0.232,1,0.232,1,0.136,1,8,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,0,0.0127009265440227,0.1527536067582138,0.2,1,0.2,1,0.168,1,0.136,1,9,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,1,1.2096947653369805,0.6893706437680471,0.232,1,0.168,1,0.168,1,0.136,1,9,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,2,0.0232687443122071,0.1187654615738009,0.168,1,0.168,1,0.168,1,0.136,1,9,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,3,-0.0368718079462344,0.1407352557590415,0.379,1,0.2,1,0.2,1,0.136,1,9,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,4,0.0376084192819536,0.1707240896604637,0.168,1,0.168,1,0.168,1,0.136,1,9,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,5,0.0586544090311391,0.2114949069553869,0.232,1,0.168,1,0.168,1,0.136,1,9,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,6,-0.0183271727902278,0.129428811833861,0.168,1,0.168,1,0.168,1,0.136,1,9,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,7,-0.0051890459169103,0.1491739643943593,0.168,1,0.168,1,0.168,1,0.136,1,9,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,8,-0.0050735237215744,0.1664390887761691,0.338,1,0.338,1,0.264,1,0.136,1,9,15
504,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,9,-0.0132132915404712,0.1203477220609305,0.168,1,0.168,1,0.168,1,0.136,1,9,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,0,0.0336605034491535,0.1882453844992345,0.2,1,0.2,1,0.168,1,0.136,1,10,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,1,-0.0110212907793603,0.134297366809776,0.232,1,0.2,1,0.2,1,0.168,1,10,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,2,-0.0291570071086332,0.1331302255742449,0.168,1,0.168,1,0.168,1,0.136,1,10,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,3,-0.0327397852821302,0.1285377031164296,0.232,1,0.2,1,0.168,1,0.136,1,10,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,4,0.0497351220938593,0.1452921391667907,0.2,1,0.2,1,0.168,1,0.136,1,10,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,5,0.0075920940491072,0.1851998561930516,0.542,1,0.168,1,0.168,1,0.136,1,10,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,6,-0.0126698596808798,0.1617918607081585,0.168,1,0.168,1,0.168,1,0.136,1,10,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,7,0.743890031947922,0.3389182354643838,0.2,1,0.2,1,0.2,1,0.168,1,10,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,8,0.1892090608710852,0.2030998773446702,0.342,1,0.168,1,0.168,1,0.136,1,10,15
505,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0875, 1.0875, 1.1351, 1.1849]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6458, 0.6458, 0.674, 0.7036]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.4469, 2.4469, 2.554, 2.6659]",3,4,9,0.0927716906174688,0.1502835417486968,0.46,1,0.168,1,0.168,1,0.136,1,10,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,0,-0.0015706695904182,0.2083446698997128,0.582,1,0.296,1,0.2,1,0.2,1,11,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,1,-0.0062992501614052,0.1660605848152478,0.264,1,0.264,1,0.264,1,0.136,1,11,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,2,0.0183525491757443,0.1840865167421187,0.296,1,0.168,1,0.168,1,0.136,1,11,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,3,-0.0277333967891054,0.1657081595130711,0.296,1,0.296,1,0.232,1,0.168,1,11,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,4,0.0213040088549765,0.1977592347619327,0.232,1,0.232,1,0.232,1,0.2,1,11,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,5,0.0083717714529766,0.1426221212385704,0.232,1,0.232,1,0.168,1,0.136,1,11,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,6,0.3868201425888563,0.2180911069805423,0.42,1,0.338,1,0.338,1,0.2,1,11,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,7,0.0326463995947955,0.169498490758538,0.2,1,0.2,1,0.2,1,0.168,1,11,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,8,-0.0020874176959591,0.140907668457415,0.232,1,0.232,1,0.168,1,0.136,1,11,15
506,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1125, 1.1125, 1.2725, 1.4555]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.6536, 0.6536, 0.7476, 0.8551]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3988, 2.3988, 2.7438, 3.1383]",3,4,9,0.0356614694279674,0.1316276344135457,0.2,1,0.2,1,0.168,1,0.136,1,11,15
507,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0375, 1.0375, 1.07, 1.1035]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5317, 0.5317, 0.5484, 0.5655]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7508, 1.7508, 1.8056, 1.8621]",3,4,0,-0.0037060062393074,0.1788141271070938,0.296,1,0.296,1,0.232,1,0.168,1,12,15
507,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0375, 1.0375, 1.07, 1.1035]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5317, 0.5317, 0.5484, 0.5655]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7508, 1.7508, 1.8056, 1.8621]",3,4,1,-0.0161075960814825,0.1446792002105461,0.232,1,0.2,1,0.2,1,0.136,1,12,15
507,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0375, 1.0375, 1.07, 1.1035]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5317, 0.5317, 0.5484, 0.5655]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7508, 1.7508, 1.8056, 1.8621]",3,4,2,-0.0285922869684864,0.1467737448170915,0.338,1,0.232,1,0.232,1,0.136,1,12,15
507,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0375, 1.0375, 1.07, 1.1035]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5317, 0.5317, 0.5484, 0.5655]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7508, 1.7508, 1.8056, 1.8621]",3,4,3,-0.0435252403149691,0.102667105856109,0.2,1,0.2,1,0.168,1,0.136,1,12,15
507,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0375, 1.0375, 1.07, 1.1035]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5317, 0.5317, 0.5484, 0.5655]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7508, 1.7508, 1.8056, 1.8621]",3,4,4,-0.0180333636629238,0.1798858467897593,0.5,1,0.2,1,0.2,1,0.136,1,12,15
507,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0375, 1.0375, 1.07, 1.1035]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5317, 0.5317, 0.5484, 0.5655]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7508, 1.7508, 1.8056, 1.8621]",3,4,5,0.0682892885442278,0.1674003922572098,0.232,1,0.232,1,0.232,1,0.136,1,12,15
507,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0375, 1.0375, 1.07, 1.1035]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5317, 0.5317, 0.5484, 0.5655]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7508, 1.7508, 1.8056, 1.8621]",3,4,6,-0.0299138764387244,0.1245278084716466,0.232,1,0.232,1,0.2,1,0.168,1,12,15
507,True,0.1,0.8,1.8,0.8,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0375, 1.0375, 1.07, 1.1035]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5317, 0.5317, 0.5484, 0.5655]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7508, 1.7508, 1.8056, 1.8621]",3,4,7,0.0189631380812364,0.1772691605389632,0.5,1,0.232,1,0.232,1,0.136,1,12,15
