DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,material_cost,mat_to_prod,salvage_price,order_cost,poi_mean,process_cost,purchase_yield,sales_price,total_budget,recourse_cost,num_product,num_material,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
434,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,2,0.03400504873226513,0.3506666018534076,0.96,1,0.699,1,0.649,1,0.268,1
434,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,3,-0.02653681369319818,0.14925538761154303,0.232,1,0.232,1,0.2,1,0.168,1
434,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,4,0.024506391818566568,0.22467758819632047,0.466,1,0.466,1,0.268,1,0.168,1
434,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,5,0.02727766189208545,0.2568380582815957,0.504,1,0.464,1,0.379,1,0.264,1
434,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,6,-0.030285245636702138,0.12944321899693048,0.232,1,0.2,1,0.2,1,0.168,1
434,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,7,0.024241085836164338,0.2524039768012503,0.467,1,0.382,1,0.342,1,0.268,1
434,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,8,0.012418138471246135,0.25395099939773796,0.422,1,0.422,1,0.342,1,0.268,1
434,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,9,-0.0028531589853692412,0.23966584519464165,0.382,1,0.382,1,0.382,1,0.268,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,0,0.03010532855627375,0.309653891019666,0.683,1,0.548,1,0.468,1,0.3,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,1,-0.007916661522640202,0.21226287649814374,0.423,1,0.423,1,0.383,1,0.204,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,2,-0.01062353391333546,0.2552370914461378,0.423,1,0.423,1,0.383,1,0.168,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,3,-0.02660744807243917,0.1293995194247803,0.232,1,0.232,1,0.2,1,0.168,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,4,-0.010594262376449844,0.14707563545389343,0.268,1,0.2,1,0.2,1,0.168,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,5,0.005030284676380833,0.21669971356481166,0.503,1,0.423,1,0.3,1,0.204,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,6,-0.021836655520926073,0.2060721402444772,0.462,1,0.422,1,0.382,1,0.2,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,7,0.07061473287777469,0.31231696358503563,inf,0,0.759,1,0.719,1,0.168,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,8,0.019414008094072593,0.18715780211620142,0.232,1,0.232,1,0.232,1,0.168,1
435,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,9,0.2663041959019612,0.3803603290014705,inf,0,inf,0,inf,0,0.204,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,0,-0.006511326636329995,0.16682810998519304,0.425,1,0.268,1,0.2,1,0.168,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,1,-0.02033433333053971,0.14994094652489617,0.236,1,0.236,1,0.236,1,0.172,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,2,-0.02383629140621302,0.24498676724141022,0.423,1,0.423,1,0.383,1,0.268,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,3,-0.017777091081785122,0.14211763585890821,0.2,1,0.2,1,0.2,1,0.168,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,4,-0.0181654095852724,0.23267944061941712,0.379,1,0.379,1,0.379,1,0.264,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,5,0.004435786916661524,0.16639151902314436,0.232,1,0.232,1,0.2,1,0.168,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,6,-0.026938186152006136,0.20647184188067666,0.378,1,0.378,1,0.338,1,0.232,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,7,-0.00048554067291863516,0.16636240980205869,0.3,1,0.232,1,0.232,1,0.2,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,8,0.12130492542567584,0.3716868177455911,inf,0,inf,0,0.508,1,0.3,1
436,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,9,-0.031040164625037576,0.1351566498149454,0.232,1,0.232,1,0.232,1,0.168,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,0,-0.009035896314074263,0.20639351443502213,0.556,1,0.516,1,0.355,1,0.168,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,1,-0.028073368312217233,0.13400714526889743,0.342,1,0.232,1,0.2,1,0.136,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,2,-0.027888864958808275,0.1290222076521953,0.3,1,0.232,1,0.2,1,0.136,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,3,-0.045683940746753304,0.12760390179984968,0.3,1,0.232,1,0.232,1,0.168,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,4,0.022623103858488244,0.16001417504174614,0.232,1,0.232,1,0.2,1,0.136,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,5,0.00921082697831594,0.143850905156723,0.232,1,0.2,1,0.2,1,0.136,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,6,-0.02295568931876667,0.12563533228226234,0.232,1,0.232,1,0.2,1,0.136,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,7,0.026749808117952745,0.16478472395169969,0.3,1,0.268,1,0.2,1,0.136,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,8,0.000853666327000003,0.14996012517620014,0.264,1,0.264,1,0.232,1,0.136,1
437,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,9,-0.029645297058355967,0.11558042131850818,0.232,1,0.232,1,0.2,1,0.136,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,0,0.0025976444766707832,0.1512677989457986,0.3,1,0.268,1,0.2,1,0.136,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,1,-0.01504503505321576,0.13735642895357292,0.232,1,0.232,1,0.2,1,0.136,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,2,-0.023494384523611297,0.12722790851339225,0.268,1,0.2,1,0.2,1,0.168,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,3,-0.04314037427763434,0.14829021050426433,0.342,1,0.3,1,0.232,1,0.168,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,4,-0.009503275001975448,0.13839249674054965,0.268,1,0.2,1,0.2,1,0.168,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,5,-0.003099441084861275,0.16320684491732315,0.264,1,0.264,1,0.232,1,0.168,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,6,-7.839023359649745e-05,0.2824991972585474,0.73,1,0.631,1,0.506,1,0.236,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,7,0.01172622738124677,0.17312830033999357,0.342,1,0.3,1,0.2,1,0.168,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,8,0.0020750365886958743,0.22766981996137978,0.383,1,0.383,1,0.342,1,0.268,1
438,True,0.3,0.9,1.5,0.2,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,9,-0.03393911158617623,0.12287769580177585,0.232,1,0.232,1,0.2,1,0.136,1
