DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,recourse_cost,material_cost,sales_price,order_cost,salvage_price,process_cost,poi_mean,total_budget,mat_to_prod,purchase_yield,num_material,num_product,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp,solver_dp
134,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.006630077,0.149596695,0.379,1,0.232,1,0.232,1,0.136,1,6,8
134,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.082427911,0.161857452,0.168,1,0.168,1,0.168,1,0.136,1,6,8
134,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.097795274,0.218334761,0.499,1,0.499,1,0.2,1,0.136,1,6,8
134,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.923801867,0.509392404,0.499,1,0.378,1,0.168,1,0.136,1,6,8
134,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.016473578,0.27821622,0.669,1,0.669,1,0.168,1,0.136,1,6,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.343453538,0.236634251,0.68,1,0.272,1,0.168,1,0.136,1,7,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.093153575,0.200842706,0.586,1,0.3,1,0.168,1,0.136,1,7,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.002896803,0.139877101,0.268,1,0.268,1,0.168,1,0.136,1,7,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.031236624,0.195989844,0.545,1,0.264,1,0.264,1,0.168,1,7,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.86809167,0.30373156,0.296,1,0.2,1,0.2,1,0.168,1,7,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.033421141,0.464087378,0.921,1,0.232,1,0.2,1,0.136,1,7,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.00964243,0.139708747,0.268,1,0.268,1,0.168,1,0.136,1,7,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.025625074,0.177377326,0.42,1,0.232,1,0.232,1,0.136,1,7,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.250959159,0.513981044,0.168,1,0.168,1,0.168,1,0.136,1,7,8
135,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.009849079,0.164949702,0.268,1,0.268,1,0.168,1,0.136,1,7,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.015051429,0.185520078,0.379,1,0.379,1,0.232,1,0.168,1,8,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.020193124,0.168943667,0.379,1,0.2,1,0.2,1,0.168,1,8,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.006715597,0.186556795,0.2,1,0.2,1,0.2,1,0.168,1,8,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.827169672,0.804916019,0.2,1,0.2,1,0.2,1,0.168,1,8,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.015257866,0.160161761,0.2,1,0.2,1,0.2,1,0.168,1,8,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.011928269,0.14029087,0.168,1,0.168,1,0.168,1,0.136,1,8,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.012960339,0.167432813,0.424,1,0.2,1,0.2,1,0.168,1,8,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.011134664,0.20925091,0.296,1,0.296,1,0.296,1,0.136,1,8,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.038722491,0.203665769,0.338,1,0.2,1,0.2,1,0.168,1,8,8
136,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.025956346,0.143781889,0.168,1,0.168,1,0.168,1,0.136,1,8,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.012046513,0.13043676,0.168,1,0.168,1,0.168,1,0.136,1,9,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.003190129,0.139788199,0.232,1,0.232,1,0.232,1,0.136,1,9,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.006454595,0.347617741,0.2,1,0.2,1,0.2,1,0.168,1,9,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.029074797,0.150477499,0.419,1,0.168,1,0.168,1,0.136,1,9,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.014659643,0.186690909,0.543,1,0.2,1,0.2,1,0.168,1,9,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.027559676,0.148117468,0.2,1,0.2,1,0.2,1,0.136,1,9,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.029960242,0.255827733,0.338,1,0.338,1,0.232,1,0.2,1,9,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.01640418,0.289525929,0.725,1,0.419,1,0.168,1,0.136,1,9,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,1.350407634,0.479891159,0.232,1,0.232,1,0.136,1,0.136,1,9,8
137,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.023951936,0.285818198,0.951,1,0.2,1,0.2,1,0.168,1,9,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.01230693,0.151825237,0.338,1,0.2,1,0.2,1,0.168,1,10,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.013895976,0.346357532,0.622,1,0.232,1,0.232,1,0.168,1,10,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.244031704,0.244257819,0.419,1,0.338,1,0.232,1,0.2,1,10,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.038113966,0.220826591,0.379,1,0.379,1,0.264,1,0.168,1,10,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.01577117,0.209581279,0.296,1,0.296,1,0.296,1,0.2,1,10,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.006407025,0.209122142,0.54,1,0.338,1,0.232,1,0.2,1,10,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.010878522,0.152547135,0.461,1,0.2,1,0.2,1,0.136,1,10,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.755907895,0.8416626,inf,0,inf,0,0.168,1,0.136,1,10,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.024200809,0.176550827,0.296,1,0.232,1,0.232,1,0.168,1,10,8
138,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.046245948,0.194568297,0.505,1,0.379,1,0.2,1,0.168,1,10,8
139,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.8031, 3.1185, 3.4693, 3.8596]","[1.15, 1.2794, 1.4233, 1.5834]","[6, 12, 20]",0,"[0.6325, 0.7037, 0.7828, 0.8709]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.087380276,0.188378465,0.67,1,0.54,1,0.168,1,0.136,1,11,8
139,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.8031, 3.1185, 3.4693, 3.8596]","[1.15, 1.2794, 1.4233, 1.5834]","[6, 12, 20]",0,"[0.6325, 0.7037, 0.7828, 0.8709]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.046849335,0.166641155,0.168,1,0.168,1,0.168,1,0.136,1,11,8
139,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.8031, 3.1185, 3.4693, 3.8596]","[1.15, 1.2794, 1.4233, 1.5834]","[6, 12, 20]",0,"[0.6325, 0.7037, 0.7828, 0.8709]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.015959389,0.166415744,0.503,1,0.423,1,0.168,1,0.136,1,11,8
139,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.8031, 3.1185, 3.4693, 3.8596]","[1.15, 1.2794, 1.4233, 1.5834]","[6, 12, 20]",0,"[0.6325, 0.7037, 0.7828, 0.8709]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.026783261,0.168212934,0.718,1,0.378,1,0.168,1,0.136,1,11,8
139,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.8031, 3.1185, 3.4693, 3.8596]","[1.15, 1.2794, 1.4233, 1.5834]","[6, 12, 20]",0,"[0.6325, 0.7037, 0.7828, 0.8709]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.011520819,0.163321557,0.503,1,0.423,1,0.168,1,0.136,1,11,8
139,TRUE,0.3,0.7,2,0.7,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.8031, 3.1185, 3.4693, 3.8596]","[1.15, 1.2794, 1.4233, 1.5834]","[6, 12, 20]",0,"[0.6325, 0.7037, 0.7828, 0.8709]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.201071901,0.278017963,inf,0,0.423,1,0.168,1,0.136,1,11,8
