DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,order_cost,mat_to_prod,process_cost,num_material,salvage_price,poi_mean,sales_price,material_cost,purchase_yield,total_budget,num_product,recourse_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",2,0.0437913789628546,0.227274470478619,0.725,1,0.423,1,0.268,1,0.172,1,13
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",3,0.0453377140668673,0.3021166464470398,0.918,1,0.724,1,0.5,1,0.168,1,13
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",4,-0.0060266475858371,0.240527505364559,0.681,1,0.383,1,0.383,1,0.172,1,13
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",5,-0.0249871114277368,0.2066984227192507,0.236,1,0.236,1,0.168,1,0.168,1,13
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",6,0.0125895056413757,0.1491607130265824,0.236,1,0.236,1,0.236,1,0.172,1,13
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",7,-0.0041422151533168,0.1932518705528004,0.464,1,0.3,1,0.3,1,0.172,1,13
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",8,0.0006647193633721,0.1826900460172529,0.236,1,0.236,1,0.236,1,0.104,1,13
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",9,-0.0150237048764487,0.1448275714282445,0.296,1,0.296,1,0.2,1,0.168,1,13
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",0,0.090386701484518,0.4415572689934125,inf,0,0.925,1,0.3,1,0.136,1,14
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",1,-0.0175465433774963,0.1215490707975254,0.268,1,0.168,1,0.168,1,0.136,1,14
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",2,-0.0458931145470033,0.1577486133325374,0.296,1,0.296,1,0.2,1,0.168,1,14
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",3,-0.0167179266026212,0.1230133460330915,0.2,1,0.2,1,0.2,1,0.104,1,14
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",4,-0.0009689029682292,0.1471003122587776,0.424,1,0.424,1,0.136,1,0.104,1,14
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",5,-0.0230845088486445,0.1156725559818438,0.232,1,0.168,1,0.168,1,0.136,1,14
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",6,0.1233673534740223,0.2912319380811398,0.822,1,0.774,1,0.545,1,0.168,1,14
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",7,0.0039715043211804,0.1661421225354732,0.268,1,0.168,1,0.168,1,0.136,1,14
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",8,0.0194572872212322,0.1551533717515098,0.296,1,0.296,1,0.2,1,0.168,1,14
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",9,-0.0155541523265487,0.1353180686157966,0.264,1,0.2,1,0.2,1,0.136,1,14
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",0,0.0078545192163428,0.2283723991502501,0.589,1,0.423,1,0.168,1,0.136,1,15
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",1,0.1375690798623619,0.3798017457165373,0.387,1,0.204,1,0.136,1,0.136,1,15
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",2,-0.0,0.102801951434865,0.168,1,0.168,1,0.168,1,0.136,1,15
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",3,-0.0034404896852883,0.131990640379891,0.264,1,0.2,1,0.168,1,0.136,1,15
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",4,0.0493117462435191,0.2473552216999036,0.586,1,0.586,1,0.232,1,0.168,1,15
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",5,-0.0189010078793932,0.1307752307273298,0.296,1,0.232,1,0.232,1,0.136,1,15
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",6,-0.0011270549021341,0.1369208586311975,0.383,1,0.168,1,0.168,1,0.136,1,15
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",7,0.0071680813081777,0.1767685912334526,0.626,1,0.168,1,0.168,1,0.136,1,15
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",8,-0.0120140863225018,0.1275721410810674,0.272,1,0.168,1,0.168,1,0.136,1,15
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",9,0.2789236199346525,0.2721057650276223,inf,0,0.232,1,0.232,1,0.168,1,15
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",0,0.7119126261774532,0.3315769335123963,0.383,1,0.168,1,0.168,1,0.104,1,16
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",1,0.0174453577230186,0.1942074816520123,0.204,1,0.204,1,0.136,1,0.136,1,16
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",2,0.0517260902789044,0.115810759840865,0.236,1,0.168,1,0.168,1,0.104,1,16
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",3,-0.0179675966598747,0.1407694166894601,0.268,1,0.268,1,0.168,1,0.136,1,16
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",4,0.0091225892806211,0.1473843965164097,0.387,1,0.236,1,0.136,1,0.104,1,16
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",5,-0.0240905941853281,0.125711548865356,0.382,1,0.268,1,0.168,1,0.104,1,16
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",6,-0.0017446653232187,0.1272247657508134,0.232,1,0.232,1,0.168,1,0.104,1,16
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",7,0.2152153989773451,0.4408933490970258,0.204,1,0.204,1,0.136,1,0.104,1,16
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",8,-0.0002954827856372,0.1649981096004712,0.46,1,0.296,1,0.2,1,0.104,1,16
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",9,-0.0091144366705353,0.1150396628925048,0.232,1,0.168,1,0.168,1,0.104,1,16
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",0,0.0730709098577283,0.1422354577968966,0.383,1,0.268,1,0.2,1,0.104,1,17
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",1,-0.027871240941098,0.095512303611546,0.268,1,0.104,1,0.104,1,0.104,1,17
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",2,-0.0240030003455016,0.2521488246516228,0.338,1,0.338,1,0.2,1,0.136,1,17
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",3,-0.022032587534009,0.1001180649464462,0.236,1,0.104,1,0.104,1,0.104,1,17
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",4,0.1569581802363049,0.587816188738984,inf,0,0.2,1,0.2,1,0.136,1,17
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",5,0.0852793435063942,0.1700512640219015,0.383,1,0.383,1,0.2,1,0.136,1,17
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",6,0.01552124165018,0.1820804154307363,0.42,1,0.264,1,0.168,1,0.136,1,17
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",7,-0.0176363762002224,0.1583353903620276,0.464,1,0.296,1,0.2,1,0.136,1,17
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",8,0.1402762178886952,0.5162557119178897,0.2,1,0.2,1,0.2,1,0.104,1,17
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",9,-0.0037033607480347,0.1459901748475316,0.264,1,0.264,1,0.2,1,0.104,1,17
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",0,0.053799436336301,0.1378000144839131,0.3,1,0.2,1,0.2,1,0.104,1,18
