DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,num_product,mat_to_prod,order_cost,sales_price,material_cost,salvage_price,total_budget,purchase_yield,poi_mean,recourse_cost,num_material,process_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",5,0.0006564938995036644,0.15247208893328507,0.3676,1,0.324,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",135.93814847798228,"(48.7085, 74.1854, 116.3474, 41.6908)",322.1369994687466
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",6,0.0022322976676652333,0.1510615446886461,0.3428,1,0.3012,1,0.24,1,0.132,1,"(20, 20, 20, 20)",135.93814847798228,"(46.9354, 72.4941, 111.5429, 40.2285)",321.8418521546151
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",7,0.013838740351933871,0.15443417462695058,0.3428,1,0.3012,1,0.24,1,0.132,1,"(20, 20, 20, 20)",135.93814847798228,"(48.7487, 73.7401, 104.2818, 34.9711)",319.66797082871904
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",8,0.004512010269181063,0.1514085503544012,0.3448,1,0.3032,1,0.242,1,0.134,1,"(20, 20, 20, 20)",135.93814847798228,"(51.1641, 77.6449, 114.4872, 42.1405)",321.41486304282097
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",9,0.010012160657747545,0.15164324563429427,0.3428,1,0.3012,1,0.24,1,0.132,1,"(20, 20, 20, 20)",135.93814847798228,"(44.8447, 67.2965, 113.5563, 38.7156)",320.38468742876046
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",0,0.013962764479401892,0.1751789596480887,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",233.00200033,"(48.4375, 74.0542, 123.5318, 47.0563)",356.4631059509018
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",1,0.00209018679365549,0.1663542568529582,0.4104,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",210.19850033,"(46.6891, 72.2823, 122.0565, 42.3784)",357.92230994802753
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",2,0.014666115665571418,0.17175588383505674,0.388,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",247.47800033,"(49.47, 78.2258, 115.4409, 36.3396)",356.37666028683395
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",3,0.0518542881597515,0.20468872626154794,inf,0,0.4104,1,0.322,1,0.132,1,"(20, 20, 20, 20)",277.32200033,"(48.9103, 73.0304, 97.683, 43.6482)",351.8060327966929
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",4,0.001158260528129324,0.1597896461433562,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",243.21550033,"(45.4819, 72.2856, 119.1123, 39.0091)",358.0368487253408
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",5,0.003324546951979507,0.16109037979975865,0.3658,1,0.3222,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",221.0045003300001,"(46.1156, 70.81, 120.8586, 44.4064)",357.7706004099142
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",6,0.011546255884173545,0.19963638555715535,0.5354,1,0.4602,1,0.345,1,0.132,1,"(20, 20, 20, 20)",214.46100033,"(44.0843, 69.5376, 119.7499, 47.2905)",356.76010792423733
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",7,0.007282281083570051,0.17564401975073,0.435,1,0.3902,1,0.2614,1,0.132,1,"(20, 20, 20, 20)",219.02300033,"(46.2018, 70.8722, 113.0082, 36.9557)",357.28417348416656
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",8,0.002342255183951215,0.16030658457285862,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",267.40800032999994,"(47.5251, 73.1861, 113.2815, 41.6541)",357.89132937983044
13,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",9,0.009212821971305088,0.1813118049183483,0.487,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",222.89050032999995,"(45.0109, 69.3733, 112.1756, 45.9143)",357.0468995698944
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",0,0.010608475636476355,0.1891479523527751,0.485,1,0.413,1,0.3038,1,0.148,1,"(20, 20, 20, 20)",236.42133366327,"(48.4881, 77.5146, 124.2823, 51.1189)",398.2621882150047
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",1,-0.0,0.1690495491177582,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",215.58793366327,"(48.954, 76.8611, 122.4344, 45.2509)",399.9699802447525
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",2,0.006602379574453486,0.17024689121813444,0.3908,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",250.11973366326998,"(51.877, 79.1504, 121.8998, 40.8147)",398.9071045215099
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",3,0.00812864550605501,0.1724314532733789,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",278.13133366327,"(50.989, 79.827, 117.7408, 48.5609)",398.6614005313624
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",4,0.004032188307195694,0.16683809279342415,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",246.71673366326996,"(50.0944, 78.3839, 127.4577, 45.3121)",399.320863511167
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",5,0.0020619012267857595,0.16576773539276732,0.3656,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",224.89633366327007,"(49.9212, 75.4157, 124.0042, 47.0336)",399.6380476842323
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",6,0.004182201623732797,0.17290940277682015,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",218.99093366327003,"(46.4537, 72.7713, 123.3918, 47.4746)",399.2967138071834
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",7,0.005027331141045393,0.16757108813951058,0.4106,1,0.322,1,0.2592,1,0.148,1,"(20, 20, 20, 20)",223.99573366327002,"(50.109, 72.6919, 121.9191, 40.6098)",399.16066170099685
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",8,0.00694096517465509,0.16918160603342888,0.3906,1,0.3454,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",269.43773366326997,"(52.1715, 81.9005, 121.3542, 45.6794)",398.85259774699995
14,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",9,0.009291859263167876,0.17100237720700645,0.3882,1,0.343,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",228.05673366326994,"(45.9795, 72.3481, 129.4875, 46.3844)",398.47414203623424
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",0,0.012162657808861348,0.16948128496571757,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",295.60733333333326,"(49.0654, 76.4166, 126.8952, 54.6628)",500.19146491259227
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",1,0.0016954927345110486,0.1601940313887212,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",252.03977777777777,"(48.0203, 77.0918, 118.0204, 46.6085)",502.412547003224
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",2,0.006966954560313379,0.1653278001543005,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",286.8938222222223,"(51.4436, 78.7788, 122.4765, 46.2594)",501.29396815502855
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",3,0.002538889069524244,0.16889546675038833,0.4104,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",243.3262666666667,"(50.1196, 77.0896, 119.6234, 48.8424)",502.23358235695196
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",4,0.013546129806802367,0.16583794564890478,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",269.46680000000003,"(48.1598, 78.4968, 127.6218, 54.0987)",499.8978988079507
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",5,0.0018414186353843277,0.16101047163268706,0.3906,1,0.3454,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",278.18031111111117,"(49.6391, 73.4543, 122.5508, 48.4405)",502.38158222883794
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",6,0.0052991821911818554,0.1636723829933865,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",295.60733333333326,"(46.6822, 72.3419, 122.1599, 52.9013)",501.6478614311942
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",7,0.03173019114663627,0.17757126761179268,0.4456,1,0.3264,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",260.7532888888889,"(46.8754, 69.9361, 103.5589, 45.3731)",496.03932844147914
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",8,0.010960673955522481,0.1656189495488617,0.3902,1,0.3448,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",347.88839999999993,"(50.6489, 74.7607, 116.4477, 55.6406)",500.4465201057526
15,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",9,0.0056569474371965245,0.16127385400334743,0.3676,1,0.3448,1,0.2612,1,0.132,1,"(20, 20, 20, 20)",313.0343555555555,"(46.2048, 72.1692, 125.9463, 49.6978)",501.5719453665359
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",0,0.012656742189664633,0.17782752029855936,0.3904,1,0.3452,1,0.2828,1,0.148,1,"(20, 20, 20, 20)",414.68126666666655,"(46.9983, 73.7002, 122.5919, 52.224)",529.0267922636516
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",1,0.0037556740915295024,0.1630105655688006,0.3682,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",328.0501444444444,"(46.9527, 72.7878, 121.8112, 45.1807)",530.0983328693325
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",2,0.015251231167492323,0.20869719471336085,0.5324,1,0.46,1,0.3704,1,0.148,1,"(20, 20, 20, 20)",416.88088888888893,"(49.6434, 76.2957, 114.5754, 39.1812)",528.7144589279122
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",3,0.000857858921808629,0.18106849629737656,0.4796,1,0.4104,1,0.322,1,0.132,1,"(20, 20, 20, 20)",386.0955333333334,"(46.4279, 74.3486, 116.2611, 45.064)",530.4471816353322
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",4,0.005357537677833088,0.16214336393895618,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",385.99616666666674,"(44.8032, 73.765, 111.8061, 43.9348)",529.9054951268771
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",5,0.004407793350583027,0.1679796834095613,0.3904,1,0.345,1,0.2826,1,0.148,1,"(20, 20, 20, 20)",378.69541111111107,"(46.77, 71.3193, 120.5741, 49.2017)",530.0198285529832
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",6,0.054384706897755805,0.23044460586301974,inf,0,0.4608,1,0.3656,1,0.148,1,"(20, 20, 20, 20)",395.76399999999995,"(44.8, 65.9682, 99.0385, 51.6554)",524.0034391015175
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",7,0.0028873724204849624,0.1749623145061438,0.4354,1,0.3906,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",348.9628888888888,"(45.1597, 69.7155, 113.1578, 47.5867)",530.2028619537352
