DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,order_cost,mat_to_prod,process_cost,num_material,salvage_price,poi_mean,sales_price,material_cost,purchase_yield,total_budget,num_product,recourse_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",4,-0.0009689029682292553,0.14710031225877762,0.424,1,0.424,1,0.136,1,0.104,1
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",5,-0.023084508848644505,0.11567255598184384,0.232,1,0.168,1,0.168,1,0.136,1
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",6,0.12336735347402236,0.29123193808113984,0.822,1,0.774,1,0.545,1,0.168,1
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",7,0.003971504321180405,0.16614212253547325,0.268,1,0.168,1,0.168,1,0.136,1
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",8,0.019457287221232217,0.15515337175150987,0.296,1,0.296,1,0.2,1,0.168,1
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",9,-0.0155541523265487,0.13531806861579668,0.264,1,0.2,1,0.2,1,0.136,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",0,0.007854519216342823,0.22837239915025015,0.589,1,0.423,1,0.168,1,0.136,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",1,0.13756907986236197,0.3798017457165373,0.387,1,0.204,1,0.136,1,0.136,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",2,-0.0,0.10280195143486505,0.168,1,0.168,1,0.168,1,0.136,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",3,-0.003440489685288304,0.13199064037989103,0.264,1,0.2,1,0.168,1,0.136,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",4,0.04931174624351917,0.24735522169990368,0.586,1,0.586,1,0.232,1,0.168,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",5,-0.018901007879393212,0.1307752307273298,0.296,1,0.232,1,0.232,1,0.136,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",6,-0.0011270549021341553,0.13692085863119757,0.383,1,0.168,1,0.168,1,0.136,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",7,0.007168081308177788,0.17676859123345268,0.626,1,0.168,1,0.168,1,0.136,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",8,-0.012014086322501812,0.12757214108106749,0.272,1,0.168,1,0.168,1,0.136,1
15,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.675, 0.675, 0.7594, 0.8543]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3555, 2.3555, 2.6499, 2.9811]",9,0.27892361993465253,0.2721057650276223,inf,0,0.232,1,0.232,1,0.168,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",0,0.7119126261774532,0.33157693351239637,0.383,1,0.168,1,0.168,1,0.104,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",1,0.017445357723018654,0.19420748165201238,0.204,1,0.204,1,0.136,1,0.136,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",2,0.05172609027890443,0.11581075984086509,0.236,1,0.168,1,0.168,1,0.104,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",3,-0.017967596659874747,0.14076941668946016,0.268,1,0.268,1,0.168,1,0.136,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",4,0.009122589280621112,0.14738439651640978,0.387,1,0.236,1,0.136,1,0.104,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",5,-0.02409059418532819,0.12571154886535602,0.382,1,0.268,1,0.168,1,0.104,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",6,-0.0017446653232187916,0.12722476575081348,0.232,1,0.232,1,0.168,1,0.104,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",7,0.21521539897734515,0.4408933490970258,0.204,1,0.204,1,0.136,1,0.104,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",8,-0.000295482785637275,0.16499810960047123,0.46,1,0.296,1,0.2,1,0.104,1
16,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5, 0.5, 0.55, 0.605]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.0, 2.0, 2.2, 2.42]",9,-0.00911443667053538,0.1150396628925048,0.232,1,0.168,1,0.168,1,0.104,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",0,0.07307090985772831,0.14223545779689664,0.383,1,0.268,1,0.2,1,0.104,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",1,-0.027871240941098087,0.09551230361154604,0.268,1,0.104,1,0.104,1,0.104,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",2,-0.02400300034550167,0.25214882465162286,0.338,1,0.338,1,0.2,1,0.136,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",3,-0.022032587534009045,0.10011806494644623,0.236,1,0.104,1,0.104,1,0.104,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",4,0.1569581802363049,0.587816188738984,inf,0,0.2,1,0.2,1,0.136,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",5,0.08527934350639421,0.17005126402190157,0.383,1,0.383,1,0.2,1,0.136,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",6,0.015521241650180094,0.1820804154307363,0.42,1,0.264,1,0.168,1,0.136,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",7,-0.01763637620022247,0.15833539036202768,0.464,1,0.296,1,0.2,1,0.136,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",8,0.1402762178886952,0.5162557119178897,0.2,1,0.2,1,0.2,1,0.104,1
17,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.45, 0.45, 0.5316, 0.628]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.65, 1.65, 1.9491, 2.3025]",9,-0.0037033607480347584,0.14599017484753166,0.264,1,0.264,1,0.2,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",0,0.053799436336301076,0.13780001448391313,0.3,1,0.2,1,0.2,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",1,0.06943611382702689,0.0919705929595042,0.204,1,0.136,1,0.104,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",2,-0.047067441088766024,0.11167113437313093,0.136,1,0.136,1,0.136,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",3,0.11990354364777467,0.6204819491068475,inf,0,0.136,1,0.136,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",4,-0.009606347604402213,0.1041156124594997,0.204,1,0.136,1,0.136,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",5,-0.03318726467983312,0.07439920637536325,0.204,1,0.136,1,0.136,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",6,-0.018140761159371237,0.11324878877199214,0.204,1,0.136,1,0.136,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",7,-0.03731926475508728,0.09388955534433145,0.136,1,0.136,1,0.136,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",8,-0.033204346666065594,0.10686520652521353,0.2,1,0.2,1,0.2,1,0.104,1
18,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4397, 0.4397, 0.4397, 0.4397]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9891, 1.9891, 1.9891, 1.9891]",9,-0.0038619154419509464,0.08425984612116588,0.204,1,0.136,1,0.136,1,0.104,1
19,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4835, 0.4835, 0.5379, 0.5984]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.85, 0.85, 0.9456, 1.052]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.3547, 1.3547, 1.5071, 1.6766]",0,0.027157317082457617,0.23953685014764403,0.589,1,0.268,1,0.268,1,0.2,1
19,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4835, 0.4835, 0.5379, 0.5984]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.85, 0.85, 0.9456, 1.052]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.3547, 1.3547, 1.5071, 1.6766]",1,0.20430801450270986,0.1565201553194728,0.268,1,0.268,1,0.268,1,0.104,1
19,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.4835, 0.4835, 0.5379, 0.5984]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[0.85, 0.85, 0.9456, 1.052]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.3547, 1.3547, 1.5071, 1.6766]",2,-0.0,0.1776700309832483,0.342,1,0.342,1,0.342,1,0.168,1
